OBJECTID,x,y,ok0,max,max_timestamp
1,114.043874,22.66969,1,4213,1557545943
1,113.923874,22.58969,1,1964,1556444857
1,114.363874,22.58969,0,1,1556448772
1,113.743874,22.68969,0,0,1556450366
1,114.163874,22.56969,1,911,1556443267
1,113.783874,22.54969,0,0,1556450371
1,114.303874,22.74969,1,708,1556444516
1,114.543874,22.42969,0,0,1556450372
1,113.963874,22.50969,1,298,1557545999
1,114.363874,22.72969,1,306,1556444870
1,113.863874,22.30969,0,0,1556450094
1,113.883874,22.74969,1,811,1557546984
1,114.223874,22.66969,1,1568,1556443290
1,114.223874,22.80969,0,3,1556446426
1,113.743874,22.58969,0,1,1556448801
1,113.883874,22.80969,1,2313,1556443300
1,114.003874,22.54969,1,1367,1556444608
1,114.323874,22.74969,1,295,1557547006
1,113.783874,22.64969,1,44,1557547296
1,114.243874,22.66969,1,944,1556443313
1,114.203874,22.66969,1,923,1556445254
1,113.763874,22.46969,0,0,1556449134
1,113.923874,22.68969,1,1394,1556444285
1,113.783874,22.66969,1,171,1557547317
1,114.563874,22.48969,0,4,1556444574
1,114.443874,22.60969,1,39,1556444296
1,113.883874,22.72969,1,871,1557547035
1,114.103874,22.74969,1,970,1557548851
1,114.283874,22.74969,1,1482,1556444586
1,113.943874,22.52969,1,3603,1556444308
1,113.843874,22.44969,0,0,1556450383
1,114.503874,22.66969,0,13,1556444911
1,114.563874,22.58969,0,18,1556444598
1,114.083874,22.64969,1,2289,1556444320
1,113.963874,22.70969,1,1197,1556443361
1,113.963874,22.72969,1,245,1557547362
1,113.743874,22.42969,0,0,1556450384
1,113.863874,22.68969,1,413,1557546102
1,113.923874,22.72969,1,2401,1556444778
1,114.323874,22.72969,1,1190,1556444616
1,114.263874,22.72969,1,3037,1556444338
1,114.363874,22.56969,0,0,1556450106
1,114.223874,22.64969,1,2081,1556444342
1,113.863874,22.80969,1,2030,1556443383
1,113.983874,22.72969,1,260,1557547415
1,113.843874,22.28969,0,2,1556444634
1,113.903874,22.48969,1,649,1556444356
1,114.183874,22.58969,1,145,1557547144
1,113.923874,22.80969,1,585,1557546171
1,113.763874,22.52969,0,0,1556449146
1,113.763874,22.62969,0,1,1556447843
1,114.023874,22.50969,0,0,1556449148
1,114.463874,22.60969,1,41,1557547158
1,113.943874,22.76969,1,1100,1557547453
1,113.943874,22.80969,1,626,1557547469
1,113.763874,22.58969,0,1,1556444677
1,113.903874,22.50969,1,878,1556444398
1,113.883874,22.70969,1,127,1556443439
1,113.743874,22.64969,0,1,1556444335
1,113.983874,22.66969,1,346,1557546221
1,113.923874,22.48969,1,1365,1557546230
1,114.543874,22.46969,0,3,1556443451
1,113.863874,22.78969,1,1280,1557547208
1,114.583874,22.50969,0,5,1556444699
1,114.603874,22.58969,0,0,1556450110
