OBJECTID,x,y,ok0,max,max_timestamp
1,113.983874,22.80969,0,0,14000
1,113.723874,23.04969,0,0,14000
1,114.043874,22.90969,0,0,14000
1,113.583874,22.92969,0,0,14000
1,114.003874,22.92969,0,0,14000
1,113.943874,22.92969,0,0,14000
1,114.083874,22.92969,0,0,14000
1,113.723874,22.90969,0,0,14000
1,114.223874,22.92969,0,0,14000
1,113.683874,22.94969,0,0,14000
1,113.763874,22.90969,0,0,14000
1,114.063874,22.82969,0,0,14000
1,114.043874,22.78969,0,0,14000
1,114.083874,22.94969,0,0,14000
1,113.863874,22.92969,0,0,14000
1,113.863874,22.90969,0,0,14000
1,113.903874,22.92969,0,0,14000
1,113.803874,22.80969,0,0,14000
1,114.023874,22.76969,0,0,14000
1,113.743874,22.96969,0,0,14000
1,114.003874,22.80969,0,0,14000
1,114.143874,22.92969,0,0,14000
1,113.823874,22.96969,0,0,14000
1,113.583874,22.94969,0,0,14000
1,114.083874,22.76969,0,0,14000
1,113.683874,22.78969,0,0,14000
1,113.823874,22.90969,0,0,14000
1,113.703874,22.80969,0,0,14000
1,113.683874,22.92969,0,0,14000
1,113.723874,22.86969,0,0,14000
1,114.043874,22.92969,0,0,14000
1,113.763874,22.96969,0,0,14000
1,114.143874,22.84969,0,0,14000
1,113.803874,22.86969,0,0,14000
1,113.843874,22.96969,0,0,14000
1,113.903874,22.90969,0,0,14000
1,114.083874,22.90969,0,0,14000
1,113.603874,22.94969,0,0,14000
1,114.163874,22.80969,0,0,14000
1,114.263874,22.90969,0,0,14000
1,114.103874,22.92969,0,0,14000
1,114.223874,22.90969,0,0,14000
1,113.683874,22.84969,0,0,14000
1,114.163874,22.94969,0,0,14000
1,113.863874,22.86969,0,0,14000
1,114.063874,22.86969,0,0,14000
1,114.203874,22.94969,0,0,14000
1,114.023874,22.92969,0,0,14000
1,113.823874,23.06969,0,0,14000
1,114.063874,23.04969,0,0,14000
1,113.663874,23.04969,0,0,14000
1,113.803874,22.92969,0,0,14000
1,113.863874,23.08969,0,0,14000
1,113.823874,23.04969,0,0,14000
